cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,humidity,relative_humidity_pct,dew_point_c,absolute_humidity_g_m3,wind_speed,air_pressure,rainfall,elevation,latitude,longitude
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-16,24.8,23.3,28.0,91.36881705592371,91.36881705592371,23.295948690396415,20.75050666713817,7.0,1011.1,21.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-17,25.1,22.8,29.2,89.89892547767309,89.89892547767309,23.323542075192453,20.764182129224473,7.1,1010.0,18.6,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-18,24.6,22.5,28.5,87.41745691947422,87.41745691947422,22.368779180630415,19.63057536385215,7.5,1010.2,20.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-19,24.5,22.4,27.9,89.20165874290294,89.20165874290294,22.60305155786381,19.918518601464427,6.5,1011.3,7.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-20,25.6,22.8,29.2,86.48699535743233,86.48699535743233,23.174890037391275,20.544218250315282,7.3,1010.8,1.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-21,25.5,23.2,29.2,89.3828044739473,89.3828044739473,23.622590563592343,21.11352940013708,6.5,1010.8,11.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-22,24.8,23.0,28.1,90.37681670294569,90.37681670294569,23.115197465835582,20.525216348169995,7.3,1010.8,25.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-23,24.9,22.6,28.3,90.71754168021084,90.71754168021084,23.276267828417772,20.718917811385918,7.0,1011.2,27.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-24,25.4,22.7,29.7,86.94449526449525,86.94449526449525,23.06571807101249,20.422792734867905,7.7,1011.3,9.6,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-25,25.3,22.8,29.6,87.85280812697678,87.85280812697678,23.139333547168757,20.520738816335886,7.4,1010.1,29.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-26,25.3,23.0,29.1,88.16051612903597,88.16051612903597,23.197209901248343,20.592613531288958,6.4,1009.9,10.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-27,25.1,23.2,28.2,90.20074501041577,90.20074501041577,23.37909912542042,20.83389414986017,6.9,1010.1,9.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-28,24.4,22.7,27.9,91.61168870530483,91.61168870530483,22.944284683224893,20.341470549191143,9.0,1010.4,39.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-29,24.0,22.7,25.9,89.7722133519413,89.7722133519413,22.214852227457133,19.486948368896428,9.5,1010.8,35.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-09-30,23.9,22.4,26.7,91.1310930290574,91.1310930290574,22.36313794411114,19.67008966716396,11.8,1011.6,57.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-01,24.2,22.5,26.4,92.13157790153501,92.13157790153501,22.839862455271383,20.22688410875116,11.4,1011.3,50.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-02,24.4,22.9,27.0,89.70139023129876,89.70139023129876,22.59651101768319,19.91730764270704,8.8,1011.5,15.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-03,25.7,23.2,29.2,82.32777523590289,82.32777523590289,22.459120564850792,19.665965430261036,9.1,1011.4,2.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-04,25.9,23.5,29.4,82.32980035218682,82.32980035218682,22.654731105066517,19.887514926596083,8.3,1011.6,3.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-05,25.9,22.8,30.1,84.43725085488441,84.43725085488441,23.072160094061314,20.396588836045293,6.9,1010.8,0.4,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-06,26.6,23.7,31.0,85.71524450863515,85.71524450863515,24.00749808847769,21.528508345955245,8.0,1009.9,0.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-07,26.1,22.6,31.0,83.2586324582505,83.2586324582505,23.03532167767685,20.337606671040074,7.6,1009.7,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-08,26.2,22.1,31.0,79.80070745728334,79.80070745728334,22.43291879865239,19.601895999564633,7.1,1011.0,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-09,26.8,23.0,31.6,81.68684106909281,81.68684106909281,23.403041050989298,20.745750152713093,6.3,1012.2,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-10,26.3,23.3,31.2,82.66957185207978,82.66957185207978,23.113259123656437,20.4200095006055,7.1,1011.8,7.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-11,25.2,23.7,29.1,84.48881660978098,84.48881660978098,22.396827275811518,19.624518177630353,7.1,1012.2,17.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-12,24.6,22.8,27.7,86.6558764277759,86.6558764277759,22.22488387384991,19.459553879531285,6.0,1012.8,27.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-13,25.1,22.5,31.0,86.98749006903097,86.98749006903097,22.77906785836663,20.091720531254296,7.3,1012.7,20.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-14,25.2,22.8,30.5,88.78903542114122,88.78903542114122,23.21635298683782,20.62334530786569,7.9,1012.9,21.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-15,25.1,22.5,28.3,91.09735436681022,91.09735436681022,23.543186728317043,21.040986280005427,7.6,1011.7,18.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-16,25.8,23.5,31.0,89.4104445499755,89.4104445499755,23.923556373917577,21.47758075534732,5.4,1011.4,9.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-17,25.4,22.6,30.6,92.71705981655859,92.71705981655859,24.133233798831963,21.778736996051947,6.3,1012.1,33.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-18,25.5,22.6,30.1,89.69552935527054,89.69552935527054,23.680613863781396,21.187399603861746,6.6,1012.4,25.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-19,25.6,22.8,30.8,85.1883174532687,85.1883174532687,22.92466965249429,20.2357288388178,6.3,1012.5,4.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-20,25.8,22.8,30.3,83.56472766064088,83.56472766064088,22.802673323912014,20.073361626413163,7.6,1012.3,4.1,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-21,25.9,22.8,30.1,86.99869535861922,86.99869535861922,23.56740104188991,21.015329141302455,5.7,1012.4,12.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-22,25.6,22.1,31.3,88.24727190865364,88.24727190865364,23.508847294380317,20.962356324134902,5.9,1012.9,16.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-23,24.9,22.3,30.8,87.0510937835288,87.0510937835288,22.5945590876817,19.88154026318396,6.9,1012.6,11.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-24,25.4,21.5,30.2,83.69380414433572,83.69380414433572,22.436939770764567,19.65922293335105,6.0,1011.8,7.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-25,25.4,22.4,30.8,84.86337158206338,84.86337158206338,22.66559307867273,19.93394801281122,6.1,1012.7,4.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-26,25.8,22.5,30.9,81.58979556034208,81.58979556034208,22.408441012294624,19.59895660713394,5.7,1012.4,4.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-27,25.9,22.9,30.9,78.67211506611227,78.67211506611227,21.90749465551008,19.00396765194675,7.0,1011.3,1.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-28,25.8,22.9,31.2,83.45811888170016,83.45811888170016,22.781601754982013,20.047752776457738,6.4,1011.1,14.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-29,25.5,22.8,31.2,88.63156661554741,88.63156661554741,23.482475468260244,20.93607599952863,6.0,1010.9,44.4,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-30,24.9,22.9,28.5,87.5427437776794,87.5427437776794,22.687415975641052,19.993827871865896,5.5,1011.2,46.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-10-31,25.3,22.6,29.4,86.72772248014903,86.72772248014903,22.92619544939151,20.257940287788102,6.1,1011.5,24.6,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-01,25.6,22.8,31.1,83.49263951011739,83.49263951011739,22.59288024402583,19.832935591088763,6.3,1011.4,9.6,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-02,25.7,23.0,30.8,81.83173913525931,81.83173913525931,22.35965399900678,19.547475300053268,6.0,1010.6,20.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-03,25.3,22.6,31.2,84.91000398250539,84.91000398250539,22.576671706612384,19.833355948060962,6.2,1009.6,27.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-04,24.5,22.9,28.0,87.66129387596426,87.66129387596426,22.316244011679775,19.574558784040054,7.0,1010.0,26.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-05,24.8,22.8,29.2,86.25846764540778,86.25846764540778,22.345709712195422,19.58991005517359,6.2,1011.2,25.4,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-06,25.8,22.6,30.7,81.10182250039729,81.10182250039729,22.309745816880692,19.481738972727257,5.9,1012.1,4.1,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-07,25.8,22.5,30.9,82.22355613749582,82.22355613749582,22.535853481085628,19.751194346739037,6.0,1011.8,6.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-08,25.3,23.3,29.3,84.80173908433062,84.80173908433062,22.555647621634407,19.808067334688346,5.6,1011.6,12.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-09,25.3,22.9,28.6,84.22720342351327,84.22720342351327,22.443682843607164,19.673866772547367,5.9,1012.0,9.4,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-10,25.6,22.7,30.7,86.10208597019191,86.10208597019191,23.101073346358334,20.452786441112274,5.3,1012.6,11.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-11,25.8,22.9,30.8,86.48577096328552,86.48577096328552,23.371060438439365,20.77503516956785,5.7,1012.3,23.1,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-12,26.5,23.4,31.3,82.03397543318343,82.03397543318343,23.1807228415836,20.489731801235653,7.3,1012.2,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-13,25.8,20.6,31.7,83.74145273561167,83.74145273561167,22.837551795934953,20.11581334542971,7.4,1011.7,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-14,26.1,22.5,31.0,84.23836856546805,84.23836856546805,23.22891774303799,20.576927051422228,5.9,1011.2,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-15,26.1,22.2,31.5,84.52168045762996,84.52168045762996,23.28453268911987,20.646131717147505,6.6,1011.3,2.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-16,25.9,22.5,30.8,82.72908546887817,82.72908546887817,22.73453171664384,19.983965891911176,6.4,1011.9,4.6,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-17,26.5,22.9,31.0,81.9894140567154,81.9894140567154,23.17172815051246,20.478601648787205,5.7,1011.7,4.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-18,25.9,23.4,30.8,81.37672249689699,81.37672249689699,22.4628710985031,19.657290269276345,6.4,1011.5,8.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-19,26.1,22.8,30.6,80.97638978108273,80.97638978108273,22.576495286389406,19.780122689791952,6.6,1011.2,1.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-20,26.2,21.9,31.2,77.17556516580234,77.17556516580234,21.883421841220848,18.957067553535953,6.2,1010.7,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-21,26.7,23.1,31.2,82.10961917157584,82.10961917157584,23.391108219813777,20.737739621817894,6.4,1010.3,11.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-22,25.3,23.4,29.8,84.24443378322735,84.24443378322735,22.447050391854766,19.677891455638804,7.0,1010.6,14.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-23,24.9,22.9,29.2,83.89234295287247,83.89234295287247,21.98677132540967,19.160115303524893,6.6,1009.5,17.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-24,26.1,23.3,31.0,79.02235083266336,79.02235083266336,22.1745602909612,19.302809114256426,5.5,1009.6,4.6,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-25,25.8,22.6,31.3,81.38651876876334,81.38651876876334,22.36739018830084,19.550126811814224,6.2,1010.4,17.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-26,26.3,22.5,31.3,83.07847675400299,83.07847675400299,23.194924128432287,20.52101210404291,6.5,1010.7,17.6,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-27,26.4,22.6,31.5,77.11419622784153,77.11419622784153,22.06400020452279,19.154095380005966,6.9,1009.6,1.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-28,26.4,22.9,31.2,76.16077991563401,76.16077991563401,21.8599295184757,18.917280009112126,6.2,1009.4,1.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-29,26.3,22.3,32.0,80.35505544190185,80.35505544190185,22.644231443930057,19.84830644195525,6.8,1009.3,7.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-11-30,25.8,22.4,31.2,79.80597173919509,79.80597173919509,22.045105100601365,19.170458344265082,6.1,1010.5,13.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-01,26.1,23.0,30.8,75.8518939758593,75.8518939758593,21.503497007538645,18.52836083643351,6.0,1010.0,9.4,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-02,25.9,22.7,30.2,76.49517534587841,76.49517534587841,21.4481838363603,18.4781079875816,8.0,1008.8,6.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-03,26.0,23.1,30.7,76.0987075984761,76.0987075984761,21.459957811404436,18.485245588092095,6.2,1008.5,1.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-04,26.0,23.5,29.7,77.63292831204978,77.63292831204978,21.786539657102857,18.85792532959818,7.9,1008.0,1.9,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-05,26.3,23.4,30.6,76.05674511060484,76.05674511060484,21.740882856537763,18.78659128079916,7.6,1008.1,0.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-06,26.4,22.8,30.9,76.71685873613191,76.71685873613191,21.979223667735415,19.0554022652937,6.9,1009.4,0.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-07,26.7,22.9,31.2,76.62402190099006,76.62402190099006,22.249550876878956,19.352288209239145,7.2,1010.1,0.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-08,25.6,23.7,30.3,82.9358938210435,82.9358938210435,22.48265549430292,19.700685593282902,7.0,1010.8,8.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-09,26.1,23.4,31.4,85.3737733877904,85.3737733877904,23.450822818925545,20.854272667210154,5.8,1011.3,8.3,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-10,26.2,23.0,32.0,81.42497472634675,81.42497472634675,22.765032151225295,20.00087389209423,6.8,1010.2,8.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-11,26.2,23.0,31.6,81.97651238336337,81.97651238336337,22.876485727251442,20.13635118467927,6.2,1010.6,13.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-12,25.8,23.0,30.8,81.19022169030752,81.19022169030752,22.327663547389474,19.502973636636604,6.3,1010.3,8.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-13,26.3,22.5,31.3,74.51812851272973,74.51812851272973,21.406623450531374,18.406541344135448,6.9,1009.8,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-14,25.8,20.6,31.9,74.23985738763018,74.23985738763018,20.86372887940042,17.83340347242164,7.5,1010.8,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-15,25.8,21.2,31.6,71.9522289778824,71.9522289778824,20.355548434171403,17.283884630905064,7.0,1011.4,0.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-16,26.1,21.8,31.3,74.35797763682308,74.35797763682308,21.17873216329529,18.16344152409681,6.2,1010.8,0.7,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-17,25.5,22.9,28.9,76.39624485064589,76.39624485064589,21.04022099749413,18.045913542400964,5.7,1010.0,7.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-18,24.4,23.1,26.1,82.42849076095911,82.42849076095911,21.210142791968494,18.302432156031553,6.1,1010.5,32.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-19,26.2,22.0,31.8,76.54871587506535,76.54871587506535,21.74978986571438,18.803091041347706,5.9,1010.9,0.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-20,26.8,22.1,32.1,73.13366653531334,73.13366653531334,21.58151302993959,18.573527312803638,6.7,1010.7,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-21,26.8,22.5,31.7,74.33881772108735,74.33881772108735,21.849118689266003,18.87959576971907,5.8,1011.2,2.2,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-22,26.5,22.3,32.0,70.52463325039837,70.52463325039837,20.70144274778335,17.6150285665254,6.8,1011.9,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-23,26.2,22.5,31.7,71.49608848259575,71.49608848259575,20.63618456078692,17.561985795197394,7.7,1012.4,0.1,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-24,25.7,19.3,32.5,72.21561126569267,72.21561126569267,20.31873704529472,17.250432318945272,7.8,1013.1,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-25,26.9,21.8,32.5,72.30059008268604,72.30059008268604,21.49029268215623,18.46403869991782,7.8,1012.1,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-26,26.6,21.1,32.7,69.17124150555168,69.17124150555168,20.4825033349521,17.37326491441478,7.4,1012.1,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-27,25.9,18.5,33.7,69.48498183032643,69.48498183032643,19.88691196836239,16.784731742498018,7.5,1011.8,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-28,27.4,21.8,33.5,70.42079770105028,70.42079770105028,21.538991495251725,18.488313956226097,8.3,1010.8,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-29,27.7,22.6,34.2,66.05687588707454,66.05687588707454,20.781966041729333,17.631907877999748,8.7,1010.7,0.4,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-30,27.3,22.1,34.0,67.41285397909961,67.41285397909961,20.73193787257061,17.601125943851542,7.5,1010.6,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2023-12-31,27.2,21.9,33.8,69.92342997773738,69.92342997773738,21.231884879990897,18.155992583486576,8.9,1010.9,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2024-01-01,27.2,22.8,33.1,70.44635638015374,70.44635638015374,21.353485809645235,18.29177322077802,7.4,1011.6,1.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2024-01-02,27.4,23.2,33.4,72.44904881879403,72.44904881879403,22.004094966786056,19.020812091309757,7.6,1010.8,0.0,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2024-01-03,26.5,23.8,31.8,78.1930114730123,78.1930114730123,22.389236979340062,19.530369281175666,7.8,1011.0,24.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2024-01-04,25.8,23.0,31.9,79.10585510847285,79.10585510847285,21.90055569166431,19.002280995967773,6.2,1011.0,9.5,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2024-01-05,25.2,23.4,28.2,75.79993538786375,75.79993538786375,20.622789786657485,17.606320807553264,4.7,1011.1,5.8,8,10.15,76.4
Kerala-TN Western Ghats,Cochin Int. Airport / K?ladi,KL,Ernakulam,2024-01-06,25.6,23.6,31.0,80.9848852964471,80.9848852964471,22.091208144260204,19.237240831768368,5.8,1011.0,14.2,8,10.15,76.4
